location,latitude,longitude,buffer_m,visibility,true_coordinates,comments,internal_wildtrax_id
13-0-MAD15A,57.146673,-111.541037,5500,Visible,t,,478664
13-0-MAD15B,57.146553,-111.541061,5500,Visible,t,,478663
13-0-MAN17A,57.120121,-111.323128,5500,Visible,t,,478661
13-0-MAN17B,57.119996,-111.323269,5500,Visible,t,,478660
13-0-MAP17A,57.120147,-111.279797,5500,Visible,t,,478659
13-0-MAP17B,57.120163,-111.280033,5500,Visible,t,,478658
13-0-MAR17A,57.120221,-111.236251,5500,Visible,t,,478657
13-0-MAR17B,57.119953,-111.236009,5500,Visible,t,,478656
13-0-MAR18A,57.106485,-111.236366,5500,Visible,t,,478655
13-0-MAR18B,57.106177,-111.236478,5500,Visible,t,,478654
13-0-MAR19A,57.092841,-111.236129,5500,Visible,t,,478652
13-0-MAR19B,57.092679,-111.236226,5500,Visible,t,,478650
13-0-MAY15A,57.140950,-111.084179,5500,Visible,t,,478649
13-0-MAY15B,57.140747,-111.084178,5500,Visible,t,,478648
13-0-MAZ10A,57.215974,-111.062569,5500,Visible,t,,478647
13-0-MAZ10B,57.215781,-111.062496,5500,Visible,t,,478645
13-0-MAZ12A,57.188700,-111.062455,5500,Visible,t,,478643
13-0-MAZ12B,57.188865,-111.062528,5500,Visible,t,,478641
13-0-MAZ15A,57.147741,-111.062441,5500,Visible,t,,478640
13-0-MAZ15B,57.147186,-111.060757,5500,Visible,t,,478639
13-0-MAZ16A,57.134090,-111.062493,5500,Visible,t,,478636
13-0-MAZ16B,57.133937,-111.062297,5500,Visible,t,,478635
2-1B1-MA21B,54.940629,-111.617510,5500,Visible,t,,220747
3-2B1-MA38B,55.439986,-110.762772,5500,Visible,t,,225590
3-2C1-MA43A,55.492524,-110.903336,5500,Visible,t,,229987
3-2C1-MA43B,55.492662,-110.903030,5500,Visible,t,,229986
4-1B1-MA20A,55.939414,-111.931467,5500,Visible,t,,232127
4-1B1-MA20B,55.939554,-111.931359,5500,Visible,t,,232126
ABMI-1519-W,,,,Hidden - Location,t,,65986
ABMI-210-NE,,,,Visible,t,,66039
ABMI-388-SW,,,,Visible,t,,65991
ABMI-618-NW,,,,Visible,t,,66047
ABMI-622-SW,,,,Visible,t,,65960
ABMI-648-SE,,,,Visible,t,,65994
ABMI-649-NW,,,,Visible,t,,66049
ABMI-650-SE,,,,Visible,t,,65993
ABMI-678-SE,,,,Visible,t,,65995
ABMI-680-NE,,,,Visible,t,,65938
ABMI-680-SW,,,,Visible,t,,65946
ABMI-686-SW,,,,Visible,t,,66038
ABMI-691-SW,,,,Visible,t,,66025
ABMI-739-NE,,,,Visible,t,,66003
ABMI-742-CL,,,,Visible,t,,65954
ABMI-742-SW,,,,Visible,t,,65932
ABMI-799-NW,,,,Visible,t,,65912
ABMI-799-SE,,,,Visible,t,,65916
ABMI-800-NE,,,,Visible,t,,65942
ABMI-801-NE,,,,Visible,t,,65935
ABMI-831-SE,,,,Visible,t,,65944
ABMI-832-NE,,,,Visible,t,,65949
ABMI-832-NW,,,,Visible,t,,65945
ABMI-833-SW,,,,Visible,t,,65925
ABMI-855-SE,,,,Visible,t,,66023
ABMI-856-NW,,,,Visible,t,,65978
ABMI-856-SW,,,,Visible,t,,66009
ABMI-861-SW,,,,Visible,t,,65930
ABMI-863-NE,,,,Visible,t,,66030
ABMI-863-NW,,,,Visible,t,,65996
ABMI-864-NE,,,,Visible,t,,66000
ABMI-864-SE,,,,Visible,t,,66026
ABMI-923-NE,,,,Visible,t,,65985
ABMI-929-SW,,,,Visible,t,,66032
ABMI-956-NW,,,,Visible,t,,66042
ABMI-957-NW,,,,Visible,t,,66041
ABMI-958-NW,,,,Visible,t,,65983
ABMI-958-SE,,,,Visible,t,,65990
ABMI-989-SE,,,,Visible,t,,71143
ABMI-992-NW,,,,Visible,t,,65977
ABMI-992-SE,,,,Visible,t,,66014
ABMI-994-NE,,,,Visible,t,,66028
ABMI-994-NW,,,,Visible,t,,66006
BDT523-1-NE,,,5500,Visible,t,,549286
CLA-OFFLA-0,,,,Visible,t,"",49445
CLA-OFFLA-1,,,,Visible,t,"",49446
CLA-OFFLA-2,,,,Visible,t,"",49447
CLA-OFFLA-3,,,,Visible,t,"",49448
CLA-OFFLA-4,,,,Visible,t,"",49449
CLA-OFFLP-0,,,,Visible,t,"",49450
CLA-OFFLP-1,,,,Visible,t,"",49451
CLA-OFFLP-2,,,,Visible,t,"",49452
CLA-OFFLP-3,,,,Visible,t,"",49453
CLA-OFFLP-4,,,,Visible,t,"",49454
COYE-100072,,,5500,Visible,t,,499895
COYE-100105,,,5500,Visible,t,,499462
COYE-100226,,,5500,Visible,t,,499829
COYE-100703,,,5500,Visible,t,,499830
COYE-104319,,,5500,Visible,t,,499831
COYE-110654,,,5500,Visible,t,,499896
COYE-135482,,,5500,Visible,t,,499832
COYE-156895,,,5500,Visible,t,,499833
COYE-168534,,,5500,Visible,t,,499835
COYE-170769,,,5500,Visible,t,,499834
COYE-190879,,,5500,Visible,t,,499842
COYE-331525,,,5500,Visible,t,,499837
COYE-338660,,,5500,Visible,t,,499838
COYE-357827,,,5500,Visible,t,,499897
COYE-401373,,,5500,Visible,t,,499899
COYE-514227,,,5500,Visible,t,,499849
COYE-529634,,,5500,Visible,t,,499852
COYE-529823,,,5500,Visible,t,,499857
COYE-813261,,,5500,Visible,t,,499870
COYE-813332,,,5500,Visible,t,,499871
COYE-817214,,,5500,Visible,t,,499874
COYE-849187,,,5500,Visible,t,,499877
COYE-849242,,,5500,Visible,t,,499903
EDALA01CAP1,,,5500,Visible,t,,542410
EDALA02GSP1,,,5500,Visible,t,,541775
FENCEPOST-1,,,,Visible,t,"",47895
FLATBUSH-1F,54.649737,-114.201641,,Visible,t,"",47758
FLATBUSH-1O,54.656812,-114.201651,,Visible,t,"",47806
FLATBUSH-2F,54.638831,-114.200066,,Visible,t,"",47787
FLATBUSH-2O,54.636300,-114.190900,,Visible,t,"",47798
FLATBUSH-3F,54.689465,-119.956803,,Visible,t,"",47791
FLATBUSH-3O,54.595323,-119.951940,,Visible,t,"",47792
FLATBUSH-4F,54.674377,-114.014662,,Visible,t,"",47793
FLATBUSH-4O,54.684285,-114.009558,,Visible,t,"",47794
FLATBUSH-5F,54.683224,-114.126546,,Visible,t,"",47795
FLATBUSH-5O,54.685209,-114.120415,,Visible,t,"",47790
FORT-MAC-11,,,,Visible,t,"",47756
MEA-OFFLA-0,,,,Visible,t,"",49509
MEA-OFFLA-2,,,,Visible,t,"",49510
MEA-OFFLA-3,,,,Visible,t,"",49511
MEA-OFFLP-0,,,,Visible,t,"",49512
MEA-OFFLP-1,,,,Visible,t,"",49513
MEA-OFFLP-2,,,,Visible,t,"",49514
MEA-OFFLP-3,,,,Visible,t,"",49515
ST-430-1-NE,57.538520,-117.416443,5500,Visible,t,,483594
ST-430-1-NW,57.538520,-117.416443,5500,Visible,t,,483593
ST-430-1-SE,57.538520,-117.416443,5500,Visible,t,,483592
ST-430-1-SW,57.538520,-117.416443,5500,Visible,t,,483591
ST-430-2-NE,57.538520,-117.416443,5500,Visible,t,,483590
ST-430-2-NW,57.538520,-117.416443,5500,Visible,t,,483589
ST-430-2-SE,57.538520,-117.416443,5500,Visible,t,,483503
ST-430-2-SW,57.538520,-117.416443,5500,Visible,t,,483502
ST-430-3-NE,57.538520,-117.416443,5500,Visible,t,,483501
ST-430-3-NW,57.538520,-117.416443,5500,Visible,t,,483601
ST-430-3-SE,57.538520,-117.416443,5500,Visible,t,,483600
ST-430-3-SW,57.538520,-117.416443,5500,Visible,t,,483599
ST-430-4-NE,57.538520,-117.416443,5500,Visible,t,,483500
ST-430-4-NW,57.538520,-117.416443,5500,Visible,t,,483499
ST-430-4-SE,57.538520,-117.416443,5500,Visible,t,,483498
ST-430-4-SW,57.538520,-117.416443,5500,Visible,t,,483497
ST-782-2-NE,55.360720,-115.045400,5500,Visible,t,,520041
ST-782-2-NW,55.360720,-115.045400,5500,Visible,t,,520028
ST-782-2-SE,55.360720,-115.045400,5500,Visible,t,,520040
ST-782-2-SW,55.360720,-115.045400,5500,Visible,t,,520033
W-24-PD-135,,,5500,Visible,t,,512273
Z1B_PRESENT,,,20000,Visible,t,,67219
Z2B_PRESENT,,,20000,Visible,t,,67199
Z4B_PRESENT,,,20000,Visible,t,,67237
13-0-MAAA10A,57.209115,-111.040832,5500,Visible,t,,478679
13-0-MAAA10B,57.209350,-111.041367,5500,Visible,t,,478678
13-0-MAAA14A,57.154527,-111.040722,5500,Visible,t,,478677
13-0-MAAA14B,57.154401,-111.041325,5500,Visible,t,,478676
13-0-MAAA15A,57.140936,-111.040589,5500,Visible,t,,478675
13-0-MAAA15B,57.140943,-111.040724,5500,Visible,t,,478674
13-0-MAAA16A,57.127346,-111.040752,5500,Visible,t,,478673
13-0-MAAA16B,57.127082,-111.040793,5500,Visible,t,,478672
13-0-MAAB16A,57.134184,-111.018719,5500,Visible,t,,478671
13-0-MAAB16B,57.134404,-111.018505,5500,Visible,t,,478670
1A3F9C4B7D2E,,,5500,Visible,t,,549248
5F2A7C9D1E3B,,,5500,Visible,t,,549249
ABMI-1022-NE,,,,Visible,t,,65952
ABMI-1022-SE,,,,Visible,t,,65909
ABMI-1023-NW,,,,Visible,t,,65957
ABMI-1023-SE,,,,Visible,t,,65939
ABMI-1024-SW,,,,Visible,t,,65965
ABMI-1027-NE,,,,Visible,t,,65914
ABMI-1028-NW,,,,Visible,t,,65910
ABMI-1028-SW,,,,Visible,t,,65913
ABMI-1057-NE,,,,Visible,t,,65966
ABMI-1057-NW,,,,Visible,t,,65972
ABMI-1057-SW,,,,Visible,t,,65970
ABMI-1059-NW,,,,Visible,t,,65959
ABMI-1059-SW,,,,Visible,t,,65964
ABMI-1060-NE,,,,Visible,t,,65920
ABMI-1061-NW,,,,Visible,t,,65936
ABMI-1119-SE,,,,Visible,t,,65973
ABMI-1120-NE,,,,Visible,t,,65937
ABMI-1128-NE,,,,Visible,t,,65922
ABMI-1128-SW,,,,Visible,t,,65963
ABMI-1152-NE,,,,Visible,t,,65951
ABMI-1152-NW,,,,Visible,t,,65928
ABMI-1180-NE,,,,Visible,t,,65969
ABMI-1180-NW,,,,Visible,t,,65923
ABMI-1180-SW,,,,Visible,t,,65915
ABMI-1181-SE,,,,Visible,t,,65958
ABMI-1183-NE,,,,Visible,t,,65967
ABMI-1183-SE,,,,Visible,t,,65931
ABMI-1183-SW,,,,Visible,t,,65940
ABMI-1193-NW,,,,Visible,t,,65955
ABMI-1194-NE,,,,Visible,t,,65929
ABMI-1210-NE,,,,Visible,t,,65956
ABMI-1213-NE,,,,Visible,t,,65917
ABMI-1213-SW,,,,Visible,t,,65962
ABMI-1214-NE,,,,Visible,t,,65918
ABMI-1215-NW,,,,Visible,t,,65911
ABMI-1215-SE,,,,Visible,t,,65974
ABMI-1226-NE,,,,Visible,t,,65953
ABMI-1243-SE,,,,Visible,t,,65948
ABMI-1255-NE,,,,Visible,t,,65968
ABMI-1255-NW,,,,Visible,t,,65971
ABMI-1273-NE,,,,Visible,t,,65941
ABMI-1273-NW,,,,Visible,t,,65947
ABMI-1278-NE,,,,Visible,t,,65934
ABMI-1280-SW,,,,Visible,t,,65919
ABMI-1283-SW,,,,Visible,t,,65927
ABMI-1285-NE,,,,Visible,t,,65926
ABMI-1300-NW,,,,Visible,t,,65921
ABMI-1313-SE,,,,Visible,t,,65924
ABMI-1331-NE,,,,Visible,t,,65961
ABMI-1331-SW,,,,Visible,t,,66022
ABMI-1336-NW,,,,Visible,t,,66013
ABMI-1341-NE,,,,Visible,t,,66005
ABMI-1341-SW,,,,Visible,t,,66034
ABMI-1342-SE,,,,Visible,t,,65992
ABMI-1357-SE,,,,Visible,t,,66046
ABMI-1360-SW,,,,Visible,t,,66045
ABMI-1387-NW,,,,Visible,t,,66035
ABMI-1405-SW,,,,Visible,t,,66031
ABMI-1409-SW,,,,Visible,t,,66019
ABMI-1428-NW,,,,Visible,t,,66043
ABMI-1430-SW,,,,Visible,t,,66018
ABMI-1432-SW,,,,Visible,t,,65987
ABMI-1450-SE,,,,Visible,t,,65976
ABMI-1465-NW,,,,Visible,t,,65998
ABMI-1475-NE,,,,Visible,t,,66015
ABMI-1480-SW,,,,Visible,t,,65975
ABMI-1481-NE,,,,Visible,t,,66052
ABMI-1481-NW,,,,Visible,t,,65984
ABMI-1520-NE,,,,Visible,t,,65999
ABMI-1520-NW,,,,Visible,t,,66051
ABMI-1537-NE,,,,Visible,t,,66021
ABMI-1538-SW,,,,Visible,t,,66001
ABMI-1551-SE,,,,Visible,t,,65988
ABMI-1566-SW,,,,Visible,t,,66048
ABMI-1578-NE,,,,Visible,t,,66044
ABMI-1578-SW,,,,Visible,t,,66020
ABMI-1579-NW,,,,Visible,t,,65979
ABMI-1579-SW,,,,Visible,t,,65982
ABMI-1598-NW,,,,Visible,t,,66007
ABMI-1610-SW,,,,Visible,t,,65989
ABMI-1648-NE,,,,Visible,t,,65980
ABMI-1649-SE,,,,Visible,t,,66029
ABMI-679-CCL,,,,Visible,t,,65950
ABMI-953-CCL,,,,Visible,t,,66002
ABMI-955-CCL,,,,Visible,t,,66012
B8D1E4F09A6C,,,5500,Visible,t,,549250
BDT-523-1-NE,,,5500,Visible,t,,549275
BDT-616-2-SE,,,5500,Visible,t,,549279
BDT-623-2-NE,58.202020,-111.202020,,Visible,t,,549246
BDT-623-2-NW,54.202200,-112.292920,5500,Visible,t,,549258
BDT-695-1-SE,58.101010,-111.111110,,Visible,t,,549283
BDT-785-1-NW,,,5500,Visible,t,,549285
BDT-902-2-SW,,,5500,Visible,t,,549335
C4E7B1A8D6F0,,,5500,Visible,t,,549251
FHP-G-298O22,,,5500,Visible,t,,492952
FHP-G-299H22,,,5500,Visible,t,,492951
FHP-G-299L22,,,5500,Visible,t,,492953
FHP-G-299O22,,,5500,Visible,t,,492954
FHP-G-308F22,,,5500,Visible,t,,492959
FHP-G-308H22,,,5500,Visible,t,,492960
FHP-G-309F22,,,5500,Visible,t,,492961
FHP-G-309L22,,,5500,Visible,t,,492962
FHP-G-309O22,,,5500,Visible,t,,492963
FHP-S-318H22,,,5500,Visible,t,,492967
FHP-S-318L22,,,5500,Visible,t,,492968
FHP-S-318R22,,,5500,Visible,t,,492969
FHP-S-319H22,,,5500,Visible,t,,492970
FHP-S-319L22,,,5500,Visible,t,,492971
FHP-S-319O22,,,5500,Visible,t,,492972
OG-1600-71-1,49.772191,-114.202761,5500,Visible,f,,98807
OG-1600-71-4,49.772191,-114.202761,5500,Visible,f,,98728
OG-1600-71-7,49.772191,-114.202761,5500,Visible,f,,98696
OG-1633-71-1,,,,Visible,t,,98699
OG-1633-71-4,,,,Visible,t,,98710
OG-1633-71-5,,,,Visible,t,,98805
OG-1633-71-6,,,,Visible,t,,98700
OG-1633-71-7,,,,Visible,t,,98797
OG-1635-71-1,,,,Visible,t,,98758
ST-1135-1-NE,53.542230,-117.691500,5500,Visible,t,,520043
ST-1135-1-NW,53.542230,-117.691500,5500,Visible,t,,520038
ST-1135-1-SE,53.542230,-117.691500,5500,Visible,t,,520044
ST-1135-1-SW,53.542230,-117.691500,5500,Visible,t,,520029
ST-1135-2-NE,53.542230,-117.691500,5500,Visible,t,,520034
ST-1135-2-NW,53.542230,-117.691500,5500,Visible,t,,520031
ST-1135-2-SE,53.542230,-117.691500,5500,Visible,t,,520039
ST-1135-2-SW,53.542230,-117.691500,5500,Visible,t,,520035
ST-1169-1-NE,53.342130,-117.356100,5500,Visible,t,,520047
ST-1169-1-NW,53.342130,-117.356100,5500,Visible,t,,520051
ST-1169-1-SE,53.342130,-117.356100,5500,Visible,t,,520053
ST-1169-1-SW,53.342130,-117.356100,5500,Visible,t,,520054
ST-1402-2-NE,51.709270,-115.120600,5500,Visible,t,,520030
ST-1402-2-NW,51.709270,-115.120600,5500,Visible,t,,520055
ST-1402-2-SE,51.709270,-115.120600,5500,Visible,t,,520045
ST-1402-2-SW,51.709270,-115.120600,5500,Visible,t,,520049
ST-1649-1-NE,49.191240,-113.803000,5500,Visible,t,,520050
ST-1649-1-NW,49.191240,-113.803000,5500,Visible,t,,520037
ST-1649-1-SE,49.191240,-113.803000,5500,Visible,t,,520048
ST-1649-1-SW,49.191240,-113.803000,5500,Visible,t,,520042
ST-1649-2-NE,49.191240,-113.803000,5500,Visible,t,,520046
ST-1649-2-NW,49.191240,-113.803000,5500,Visible,t,,520032
ST-1649-2-SE,49.191240,-113.803000,5500,Visible,t,,520036
ST-1649-2-SW,49.191240,-113.803000,5500,Visible,t,,520027
1-1E1-CA3-ARU,54.715226,-110.470253,,Visible,t,,475562
1-1E1-CA3-CAM,54.715182,-110.470259,,Visible,t,,475561
1-2D1-CA5-ARU,54.557227,-110.426736,,Visible,t,,475529
1-2D1-CA5-CAM,54.557276,-110.426693,,Visible,t,,475531
1-2D1-CA7-ARU,54.572191,-110.436010,,Visible,t,,475522
1-2D1-CA7-CAM,54.572181,-110.436090,,Visible,t,,475526
1-2F1-CA1-ARU,54.541680,-110.407815,,Visible,t,,475518
1-2F1-CA1-CAM,54.541671,-110.407716,,Visible,t,,475517
9-1A1-CA2-LOW,,,5500,Visible,t,,503043
9-1A1-CA4-LOW,,,5500,Visible,t,,503044
9-1C1-CA2-LOW,,,5500,Visible,t,,503045
9-1C1-CA6-LOW,,,5500,Visible,t,,503046
9-1E1-CA2-LOW,,,5500,Visible,t,,503047
9-1E1-CA5-LOW,,,5500,Visible,t,,503048
9-1E2-CA1-LOW,,,5500,Visible,t,,503049
9-1E2-CA3-LOW,,,5500,Visible,t,,503050
9-2A1-CA1-LOW,,,5500,Visible,t,,503051
9-2A1-CA4-LOW,,,5500,Visible,t,,503052
9-2C1-CA2-LOW,,,5500,Visible,t,,503053
9-2C1-CA3-LOW,,,5500,Visible,t,,503054
9-2E1-CA2-LOW,,,5500,Visible,t,,503055
9-2E1-CA7-LOW,,,5500,Visible,t,,503056
ABMI-1282-CCL,,,,Visible,t,,65933
ABMI-1311-CCL,,,,Visible,t,,65943
FEBURARY-2020,,,,Visible,t,,57587
FHP-G-3010F22,,,5500,Visible,t,,492955
FHP-G-3010L22,,,5500,Visible,t,,492956
FHP-G-3010O22,,,5500,Visible,t,,492957
FHP-G-3010R22,,,5500,Visible,t,,492958
FHP-S-3110H22,,,5500,Visible,t,,492964
FHP-S-3110L22,,,5500,Visible,t,,492965
FHP-S-3110L23,52.010010,-117.202020,,Visible,t,,549281
FHP-S-3110O22,,,5500,Visible,t,,492966
OG-1600-71-10,49.772191,-114.202761,5500,Visible,f,,98804
OG-1600-71-11,49.772191,-114.202761,5500,Visible,f,,98695
13-2C1-CA4-ARU,57.150774,-111.128446,,Visible,t,,475493
13-2C1-CA4-CAM,57.150763,-111.128578,,Visible,t,,475495
14-1A1-CA1-LOW,,,5500,Visible,t,,503024
14-1A1-CA3-LOW,,,5500,Visible,t,,503026
14-1C1-CA2-LOW,,,5500,Visible,t,,503027
14-1C1-CA3-LOW,,,5500,Visible,t,,503028
14-1E1-CA3-LOW,,,5500,Visible,t,,503029
14-1E1-CA6-LOW,,,5500,Visible,t,,503030
14-1E2-CA1-LOW,,,5500,Visible,t,,503031
14-1E2-CA3-LOW,,,5500,Visible,t,,503032
14-2A1-CA1-LOW,,,5500,Visible,t,,503033
14-2A1-CA4-LOW,,,5500,Visible,t,,503035
14-2C1-CA1-LOW,,,5500,Visible,t,,503036
14-2C1-CA4-LOW,,,5500,Visible,t,,503037
14-2E1-CA3-LOW,,,5500,Visible,t,,503038
14-2E1-CA5-LOW,,,5500,Visible,t,,503040
14-2E2-CA1-LOW,,,5500,Visible,t,,503041
14-2E2-CA3-LOW,,,5500,Visible,t,,503042
OG-EI-218-41-1,58.832708,-118.633167,5500,Visible,t,,44141
OG-EI-218-41-2,58.832021,-118.620626,5500,Visible,t,,44142
OG-EI-218-42-2,58.826161,-118.697140,5500,Visible,t,,44143
OG-EI-251-41-1,58.578783,-117.648681,5500,Visible,t,,44144
OG-EI-251-41-2,58.582887,-117.650580,5500,Visible,t,,44145
OG-EI-277-41-1,58.582444,-118.960573,5500,Visible,t,,44146
OG-EI-277-41-2,58.589189,-118.964770,5500,Visible,t,,44147
OG-EI-311-41-1,58.204601,-117.318489,5500,Visible,t,,44814
OG-EI-311-41-2,58.161250,-117.345818,5500,Visible,t,,44148
OG-EI-311-42-1,58.238797,-117.236413,5500,Visible,t,,44149
OG-EI-311-42-2,58.236157,-117.240585,5500,Visible,t,,44150
OG-EI-340-41-1,58.138846,-117.415897,5500,Visible,t,,44151
OG-EI-340-41-2,58.137854,-117.425362,5500,Visible,t,,44152
OG-EI-460-41-1,57.363075,-117.476410,5500,Visible,t,,44809
OG-EI-460-41-2,57.396118,-117.535519,5500,Visible,t,,44153
OG-EI-460-42-1,57.363075,-117.476410,5500,Visible,t,,44154
OG-EI-460-42-2,57.363075,-117.476410,5500,Visible,t,,44155
OG-EI-490-41-1,57.131789,-117.768153,5500,Visible,t,,44156
OG-EI-490-41-2,57.188354,-117.854561,5500,Visible,t,,44157
OG-EI-490-42-1,57.119415,-117.729615,5500,Visible,t,,44158
OG-EI-490-42-2,57.122633,-117.726144,5500,Visible,t,,44159
OG-EI-744-41-1,55.677338,-116.790702,5500,Visible,t,,44160
OG-EI-744-41-2,55.682457,-116.789180,5500,Visible,t,,44161
OG-EI-745-41-1,55.613079,-116.673596,5500,Visible,t,,44162
OG-EI-745-41-2,55.614497,-116.669535,5500,Visible,t,,44163
OG-EI-745-42-1,55.575249,-116.600570,5500,Visible,t,,44164
OG-EI-745-42-2,55.575512,-116.590354,5500,Visible,t,,44165
OG-EI-745-43-1,55.654777,-116.752760,5500,Visible,t,,44166
OG-EI-745-43-2,55.653906,-116.744279,5500,Visible,t,,44167
OG-EI-746-41-1,55.562803,-116.266015,5500,Visible,t,,44168
OG-EI-746-41-2,55.558644,-116.264777,5500,Visible,t,,44169
OG-EI-750-41-1,55.518154,-114.964775,5500,Visible,t,,44170
OG-EI-750-41-2,55.588946,-114.940379,5500,Visible,t,,44171
OG-EI-783-41-1,55.346462,-114.726046,5500,Visible,t,,44172
OG-EI-783-41-2,55.341778,-114.731678,5500,Visible,t,,44173
OG-EI-815-41-1,55.140415,-114.766304,5500,Visible,t,,44174
OG-EI-815-41-2,55.140415,-114.766304,5500,Visible,t,,44175
OG-EI-817-41-1,55.112675,-114.158660,5500,Visible,t,,44176
OG-EI-817-41-2,55.107707,-114.163074,5500,Visible,t,,44177
OG-EI-845-41-1,55.004955,-115.412407,5500,Visible,t,,44178
OG-EI-845-41-2,54.832922,-115.386797,5500,Visible,t,,44179
OG-EI-877-41-1,54.827240,-115.563065,5500,Visible,t,,44180
OG-EI-877-41-2,54.773695,-115.507796,5500,Visible,t,,44181
OG-EI-899-41-1,54.898190,-118.988976,5500,Visible,t,,44182
OG-EI-899-41-2,54.898190,-118.988976,5500,Visible,t,,44183
OG-EI-899-42-1,54.967958,-118.992967,5500,Visible,t,,44184
OG-EI-899-42-2,54.966657,-118.986247,5500,Visible,t,,44185
OG-EI-899-43-1,54.898190,-118.988976,5500,Visible,t,,44186
OG-EI-899-43-2,54.898190,-118.988976,5500,Visible,t,,44187
OG-EI-910-41-1,54.692568,-115.561822,5500,Visible,t,,44188
OG-EI-910-41-2,54.697395,-115.555087,5500,Visible,t,,44189
OG-EI-911-41-1,54.680125,-115.402991,5500,Visible,t,,44190
OG-EI-911-41-2,54.680446,-115.410967,5500,Visible,t,,44191
OG-EI-939-41-1,54.545705,-116.790475,5500,Visible,t,,44192
OG-EI-939-41-2,54.544003,-116.783590,5500,Visible,t,,44193
OG-EI-971-41-1,54.391407,-117.185303,5500,Visible,t,,44194
OG-EI-971-41-2,54.300007,-117.151312,5500,Visible,t,,44195
OG-EI-972-41-1,54.379187,-116.926408,5500,Visible,t,,44114
OG-EI-972-41-2,54.382286,-116.923969,5500,Visible,t,,44115
OG-RIVR-006-01,53.792521,-111.403216,5500,Visible,t,,64441
OG-RIVR-006-02,53.789909,-111.409212,5500,Visible,t,,64442
OG-RIVR-006-03,53.788550,-111.396672,5500,Visible,t,,64443
OG-RIVR-006-05,53.786490,-111.403746,5500,Visible,t,,64444
OG-RIVR-006-06,53.785292,-111.422540,5500,Visible,t,,64445
OG-RIVR-006-08,53.782535,-111.428819,5500,Visible,t,,64446
OG-RIVR-006-09,53.782010,-111.416330,5500,Visible,t,,64447
OG-RIVR-006-10,53.778100,-111.412670,5500,Visible,t,,64448
OG-RIVR-007-01,53.393179,-114.407472,5500,Visible,t,,64449
OG-RIVR-007-02,53.345605,-114.400592,5500,Visible,t,,64450
OG-RIVR-007-03,53.390010,-114.402293,5500,Visible,t,,64451
OG-RIVR-007-04,53.342086,-114.395763,5500,Visible,t,,64452
OG-RIVR-008-01,53.278821,-114.694419,5500,Visible,t,,64453
OG-RIVR-008-02,53.276443,-114.687684,5500,Visible,t,,64454
OG-RIVR-008-03,53.274329,-114.693804,5500,Visible,t,,64455
OG-RIVR-008-04,53.272510,-114.684993,5500,Visible,t,,64456
OG-RIVR-009-01,53.318775,-114.816736,5500,Visible,t,,64457
OG-RIVR-009-02,53.320415,-114.807765,5500,Visible,t,,64458
OG-RIVR-009-03,53.315300,-114.811586,5500,Visible,t,,64459
OG-RIVR-009-04,53.316621,-114.803412,5500,Visible,t,,64460
OG-RIVR-009-05,53.311968,-114.806773,5500,Visible,t,,64461
OG-RIVR-009-06,53.313180,-114.798748,5500,Visible,t,,64462
OHV-AB-1582-1O,,,5500,Visible,t,,549179
OHV-AB-1582-1R,,,5500,Visible,t,,549177
OHV-AB-1582-2O,,,5500,Visible,t,,549180
OHV-AB-1582-2R,,,5500,Visible,t,,549178
OHV-AB-1582-3O,,,5500,Visible,t,,549182
OHV-AB-1582-3R,,,5500,Visible,t,,549181
OHV-AB-1582-4O,,,5500,Visible,t,,549183
OHV-AB-1582-4R,,,5500,Visible,t,,549184
OHV-AB-1599-2O,,,5500,Visible,t,,549185
OHV-AB-1599-2R,,,5500,Visible,t,,549186
OHV-AB-1599-3O,,,5500,Visible,t,,549187
OHV-AB-1599-3R,,,5500,Visible,t,,549188
OHV-AB-1599-4O,,,5500,Visible,t,,549189
OHV-AB-1599-4R,,,5500,Visible,t,,549190
OHV-AB-1599-6O,,,5500,Visible,t,,549191
OHV-AB-1599-6R,,,5500,Visible,t,,549192
OHV-AB-1616-1O,,,5500,Visible,t,,549193
OHV-AB-1616-1R,,,5500,Visible,t,,549194
OHV-AB-1616-2O,,,5500,Visible,t,,549195
OHV-AB-1616-2R,,,5500,Visible,t,,549197
OHV-AB-1616-3O,,,5500,Visible,t,,549196
OHV-AB-1616-3R,,,5500,Visible,t,,549198
OHV-AB-1616-4O,,,5500,Visible,t,,549199
OHV-AB-1616-4R,,,5500,Visible,t,,549200
OHV-AB-1616-5O,,,5500,Visible,t,,549201
OHV-AB-1616-5R,,,5500,Visible,t,,549202
TRIAL-SM2-TREE,53.356917,-112.979975,,Visible,t,,450912
TRIAL-SM3-OPEN,53.355899,-112.980078,,Visible,t,,450906
TRIAL-SM3-TREE,53.356917,-112.979975,,Visible,t,,450910
ABMI-OG-AAC-1055-42-1,53.557210,-112.095000,,Visible,t,,66024
ABMI-OG-AAC-1055-41-1,53.557210,-112.095000,,Visible,t,,66036
ABMI-OG-AAC-1087-41-1,53.410730,-112.558000,,Visible,t,,65997
ABMI-OG-AAC-1157-43-1,52.911360,-111.093000,,Visible,t,,66027
ABMI-OG-AAC-1190-43-1,52.711930,-111.237000,,Visible,t,,66010
ABMI-OG-AAC-1190-42-1,52.711930,-111.237000,,Visible,t,,66050
ABMI-OG-AAC-1191-42-1,52.651740,-110.923000,,Visible,t,,66008
